Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,SV,GT,MX,,7,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,SV,MX,,,2,live,,Z,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,SY,IT,,,8,live,,Z,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TH,CA,,2,,live,,T,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TR,GR,IT,6,3,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,TR,GR,TR,,3,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,CR,,,6,live,,Z,U
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,JP,US,,1,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,MX,US,11,6,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,PE,US,,2,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,US,XX,US,2,,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,VE,MX,,,2,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,VE,XX,VE,4,,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,VN,MX,,2,2,live,,Z,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,VN,SG,,1,1,live,,Z,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,XX,ZA,,,4,live,,Q,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,ZA,CA,,,4,live,,Z,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,ZA,CN,,,1,live,,Z,C
2008,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,ZA,RO,,1,1,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,CH,FR,,1,1,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,DE,CH,,1,,live,,B,F
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,FR,HR,GB,1,1,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,FR,US,,2,2,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,GB,IE,,,1,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,KZ,JP,,1,1,live,,Z,F
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,KZ,PL,,,1,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,KZ,XX,PL,1,,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,MX,CH,,2,,live,,B,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,MX,CH,,,2,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,RU,CA,,,1,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,RU,DK,SE,,1,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,RU,DK,,1,,live,,Z,C
2008,I,Panthera uncia,Mammalia,Carnivora,Felidae,Panthera,US,DE,,,1,live,,Z,C
2008,I,Prionailurus hybrid,Mammalia,Carnivora,Felidae,Prionailurus,CA,US,,2,,live,,T,F
2008,I,Puma concolor couguar,Mammalia,Carnivora,Felidae,Puma,RU,UA,RU,,3,live,,Q,C
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CA,US,,,1,live,,Z,C
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,CA,US,,1,,live,,Z,F
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,CH,,1,,live,,B,F
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,DE,CH,,,1,live,,Z,C
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GA,GB,,,3,live,,N,C
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,GA,GB,,1,,live,,S,C
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,PL,CH,,1,1,live,,Z,C
2008,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,US,CA,US,1,,live,,Z,F
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,AZ,LV,RU,,3,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BR,IL,CH,,1,live,,Z,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BR,IL,,,1,live,,Z,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BY,HU,BY,,1,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BY,LT,GE,,1,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BY,LT,,1,,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,BY,RU,,,6,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CN,GN,,8,,live,,Z,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CN,LK,,1,,live,,Z,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,DZ,FR,,,1,live,,Z,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,HU,BY,,1,1,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,KZ,RU,,,1,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,LT,BY,AZ,1,,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,LT,BY,,,1,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,LV,RU,,3,,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,NL,MK,,1,1,live,,Z,F
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,NZ,AU,DE,,1,live,,B,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,NZ,AU,,,1,live,,B,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,PT,AO,,4,,live,,,I
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,RU,BY,,,6,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,RU,UA,GE,,1,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,RU,UA,RU,,3,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,UA,RU,,1,1,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,UA,XX,,3,,live,,Q,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,VN,JP,EG,,1,live,,Z,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,VN,JP,,3,,live,,Z,C
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,VN,JP,,1,1,live,,Z,F
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,VN,MY,XX,,1,live,,Z,W
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZA,GH,,,1,live,,S,W
2008,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,ZA,SG,,2,,live,,Z,C
2008,I,Pongo abelii,Mammalia,Primates,Hominidae,Pongo,US,CA,,,1,live,,Z,F
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,BR,ES,,1,,live,,Z,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,BY,RU,,,3,live,,Q,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CN,AR,,2,1,live,,Z,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,ES,RU,DE,1,,live,,Z,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,IE,NL,,1,,live,,Z,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,JE,DE,,,1,live,,B,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,JP,ID,,1,2,live,,Z,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,RU,BY,,,3,live,,Q,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,RU,CZ,,1,1,live,,Z,C
2008,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,US,NZ,,,3,live,,Z,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,AE,GB,,1,,live,,B,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,AE,NL,,2,,live,,B,F
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,AT,AT,,,1,live,,T,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,BR,NL,,,1,live,,Z,F
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,BY,RU,,,2,live,,Q,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,CH,AT,,1,,live,,T,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,RU,GB,,2,1,live,,B,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,RU,GB,,,1,live,,B,F
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,RU,PT,,1,1,live,,Z,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,UA,RU,,1,1,live,,Q,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,ZA,CZ,,2,,live,,Z,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,ZA,DE,,,2,live,,Z,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,ZA,HU,GB,,2,live,,Z,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,ZA,HU,,2,,live,,Z,C
2008,I,Hylobates lar,Mammalia,Primates,Hylobatidae,Hylobates,ZA,IL,,,1,live,,Z,C
2008,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,AU,GB,,5,,live,,B,C
2008,I,Hylobates moloch,Mammalia,Primates,Hylobatidae,Hylobates,AU,GB,,,1,live,,Z,C
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,CH,PT,KH,1,1,live,,Z,W
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,GB,CH,,2,1,live,,Z,C
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,GB,CH,,,1,live,,Z,F
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,GB,KH,,2,,live,,Z,F
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,JP,US,,1,,live,,B,F
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,JP,US,,,1,live,,Z,C
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,PT,CH,,1,1,live,,Z,C
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,US,JP,,,1,live,,S,C
2008,I,Hylobates pileatus,Mammalia,Primates,Hylobatidae,Hylobates,US,JP,,1,,live,,Z,C
2008,I,Nomascus concolor,Mammalia,Primates,Hylobatidae,Nomascus,DE,HK,,1,,live,,B,F
2008,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,DE,HK,,,1,live,,B,F
2008,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,SG,HK,,1,1,live,,Z,C
2008,I,Nomascus gabriellae,Mammalia,Primates,Hylobatidae,Nomascus,ZA,HK,,,1,live,,B,C
2008,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,KZ,ES,,,1,live,,Z,C
2008,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,KZ,XX,ES,1,,live,,Z,C
2008,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,TR,NL,BE,,1,live,,Z,C
2008,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,TR,NL,,,1,live,,Z,C
2008,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,UA,FR,,1,1,live,,Z,C
2008,I,Symphalangus syndactylus,Mammalia,Primates,Hylobatidae,Symphalangus,XX,KZ,ES,,1,live,,Z,C
2008,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,CN,FR,,,5,live,,B,C
2008,I,Eulemur fulvus,Mammalia,Primates,Lemuridae,Eulemur,JE,DE,,,1,live,,Z,C
2008,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,GB,TN,,1,1,live,,Z,C
2008,I,Eulemur mongoz,Mammalia,Primates,Lemuridae,Eulemur,CA,PL,XX,1,,live,,B,W
2008,I,Eulemur mongoz,Mammalia,Primates,Lemuridae,Eulemur,CA,PL,,2,,live,,B,C
2008,I,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,CN,CZ,,6,4,live,,Z,C
2008,I,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,CN,CZ,,1,,live,,Z,F
2008,I,Eulemur rufus,Mammalia,Primates,Lemuridae,Eulemur,JE,GB,,,2,live,,Z,C
2008,I,Hapalemur griseus,Mammalia,Primates,Lemuridae,Hapalemur,FR,JE,,1,,live,,B,F
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,GB,,,1,live,,B,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AE,GB,,,10,live,,B,F
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AR,CA,,7,7,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,AU,NZ,,9,,live,,B,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,CN,CA,,12,,live,,B,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,DZ,FR,,5,1,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,FR,TN,,3,3,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,KR,JP,,7,,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,NZ,AU,,,1,live,,B,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,RS,HU,,,4,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,RU,GB,,,1,live,,B,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,RU,GB,,,6,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,SA,BE,DE,,3,live,,T,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,SA,BE,DE,3,,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,SA,FR,,,1,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TH,CZ,,2,2,live,,T,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TR,IL,,8,8,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,TW,US,,,6,live,,Z,F
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,UA,PL,,5,3,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,UY,CA,,4,4,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,AT,,6,,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,AU,,3,,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,CZ,PL,,1,live,,T,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,CZ,,,2,live,,T,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,CZ,,3,,live,,Z,C
2008,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,ZA,DE,,1,,live,,Z,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,AE,GB,,,1,live,,B,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,IE,GB,,2,,live,,Z,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,IL,FR,,2,3,live,,Z,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,NZ,AU,DE,,1,live,,B,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,TH,GB,,,4,live,,T,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,TH,GB,,4,,live,,Z,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ZA,NL,DE,,1,live,,Z,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ZA,NL,FR,,1,live,,Z,C
2008,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,ZA,NL,,2,,live,,Z,C
2008,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,DE,SG,XX,1,,live,,B,U
2008,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,DE,SG,XX,,1,live,,Z,U
2008,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,GB,HK,XX,1,,live,,B,I
2008,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,GB,HK,XX,3,,live,,B,U
2008,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,GB,HK,,1,,live,,B,F
2008,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,CH,GB,,,1,live,,Z,C
2008,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,GB,HK,XX,4,,live,,B,I
2008,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,GB,HK,XX,1,,live,,B,U
2008,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,GB,HK,,1,,live,,B,F
2008,I,Nycticebus pygmaeus,Mammalia,Primates,Lorisidae,Nycticebus,SG,HK,,4,,live,,Z,C
2008,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,CZ,CH,,,1,live,,Z,C
2008,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,GB,CH,,,1,live,,Z,C
2008,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,GB,CH,,1,,live,,Z,F
2008,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,IT,CH,,1,1,live,,Z,C
2008,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,RU,DE,,1,,live,,B,C
2008,I,Lutra lutra,Mammalia,Carnivora,Mustelidae,Lutra,RU,SE,,1,,live,,B,C
2008,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,CA,US,,5,,live,,Z,C
2008,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,MX,US,,20,,live,,N,F
2008,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,MX,US,,,17,live,,,C
2008,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,US,CA,US,7,,live,,S,C
2008,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,US,CA,,23,,live,,S,C
2008,I,Mustela nigripes,Mammalia,Carnivora,Mustelidae,Mustela,US,CA,,,10,live,,S,F
2008,I,Pteronura brasiliensis,Mammalia,Carnivora,Mustelidae,Pteronura,US,CO,,,2,live,,Z,C
2008,I,Myrmecophaga tridactyla,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,ES,CO,,,1,live,,Z,C
2008,I,Physeter macrocephalus,Mammalia,Cetacea,Physeteridae,Physeter,CH,DK,,12,,live,,T,D
2008,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ID,SG,,,2,live,,Z,C
2008,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ID,ZA,,2,,live,,Z,C
2008,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,IT,ME,US,,1,live,,Q,C
2008,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,TH,SG,,,1,live,,Z,C
2008,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ZA,BW,,1,,live,,T,W
2008,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,CN,ZA,,,1,live,,Z,C
2008,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,CZ,CH,CZ,1,1,live,,Z,C
2008,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ME,IT,US,1,,live,,Q,C
2008,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZA,NA,,6,8,live,,N,W
2008,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZA,NA,,8,,live,,T,F
2008,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZM,ZA,,5,5,live,,N,W
2008,I,Rhinoceros unicornis,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,CH,GB,US,1,1,live,,B,F
2008,I,Rhinoceros unicornis,Mammalia,Perissodactyla,Rhinocerotidae,Rhinoceros,GB,CH,,1,,live,,Z,C
2008,I,Tapirus bairdii,Mammalia,Perissodactyla,Tapiridae,Tapirus,MX,US,,1,1,live,,Z,F
2008,I,Tapirus bairdii,Mammalia,Perissodactyla,Tapiridae,Tapirus,US,CR,,1,,live,,Z,C
2008,I,Tapirus bairdii,Mammalia,Perissodactyla,Tapiridae,Tapirus,US,PA,,1,1,live,,Z,F
2008,I,Tapirus indicus,Mammalia,Perissodactyla,Tapiridae,Tapirus,MX,US,,1,,live,,Z,F
2008,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,BE,GT,,,1,live,,S,W
2008,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,BZ,GT,BZ,1,,live,,N,W
2008,I,Trichechus manatus,Mammalia,Sirenia,Trichechidae,Trichechus,US,BS,,,1,live,,N,W
2008,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,FR,KH,,1,,live,,B,I
2008,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,FR,KH,,,1,live,,B,W
2008,I,Helarctos malayanus,Mammalia,Carnivora,Ursidae,Helarctos,SG,TH,,1,1,live,,Z,C
2008,I,Melursus ursinus,Mammalia,Carnivora,Ursidae,Melursus,TH,DE,,2,2,live,,Z,C
2008,I,Tremarctos ornatus,Mammalia,Carnivora,Ursidae,Tremarctos,GB,CH,RU,1,1,live,,Z,C
2008,I,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,KZ,XX,RU,6,,live,,B,F
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,BY,RU,,,3,live,,Q,C
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,BY,RU,,1,,live,,Z,F
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,CN,VN,,3,,live,,Q,F
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,CN,VN,,,3,live,,Q,W
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,KR,CN,,,4,live,,Q,C
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,KZ,RU,,,3,live,,Q,C
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,UA,QA,UA,,1,live,,Q,C
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,UA,RU,,1,1,live,,Q,C
2008,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,VN,CN,VN,,3,live,,Q,W
2008,II,Aotus azarae,Mammalia,Primates,Aotidae,Aotus,TW,DE,US,,1,live,,Z,C
2008,II,Aotus azarae,Mammalia,Primates,Aotidae,Aotus,TW,DE,,,2,live,,Z,C
2008,II,Aotus lemurinus,Mammalia,Primates,Aotidae,Aotus,CA,US,,,2,live,,Z,F
2008,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,AU,US,,,25,live,,B,C
2008,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,AU,US,,25,,live,,S,F
2008,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,US,PE,,,46,live,,S,C
2008,II,Aotus nancymaae,Mammalia,Primates,Aotidae,Aotus,US,PE,,,3,live,,S,F
2008,II,Aotus trivirgatus,Mammalia,Primates,Aotidae,Aotus,GB,CH,,,1,live,,Z,C
2008,II,Aotus trivirgatus,Mammalia,Primates,Aotidae,Aotus,HU,HR,CH,,1,live,,Z,C
2008,II,Alouatta caraya,Mammalia,Primates,Atelidae,Alouatta,FR,JE,GB,1,,live,,Z,C
2008,II,Alouatta caraya,Mammalia,Primates,Atelidae,Alouatta,PL,SG,US,1,,live,,Z,F
2008,II,Alouatta caraya,Mammalia,Primates,Atelidae,Alouatta,PL,SG,,1,,live,,Z,C
2008,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,ZA,FR,NL,,2,live,,Z,F
2008,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,ZA,FR,,,1,live,,Z,C
2008,II,Ateles chamek,Mammalia,Primates,Atelidae,Ateles,ZA,FR,,,2,live,,Z,F
2008,II,Ateles fusciceps,Mammalia,Primates,Atelidae,Ateles,NO,FR,,3,,live,,Z,C
2008,II,Ateles fusciceps,Mammalia,Primates,Atelidae,Ateles,NO,GB,,2,2,live,,Z,F
2008,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,AU,NZ,,1,,live,,Q,C
2008,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,AU,NZ,,,1,live,,Z,C
2008,II,Ateles geoffroyi,Mammalia,Primates,Atelidae,Ateles,TW,JP,,,1,live,,Z,C
2008,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,KP,KR,,,4,live,,Z,C
2008,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,MX,US,,120,,live,,B,F
2008,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,TH,KR,,,12,live,,Z,C
2008,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,TJ,UZ,,,2,live,,Z,C
2008,II,Bison bison athabascae,Mammalia,Artiodactyla,Bovidae,Bison,US,CA,,53,,live,,,F
2008,II,Budorcas taxicolor,Mammalia,Artiodactyla,Bovidae,Budorcas,CA,US,,,3,live,,Z,C
