Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2016,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,TH,ZA,,,9,live,,T,W
2016,II,Caracal caracal,Mammalia,Carnivora,Felidae,Caracal,XX,ZA,,,5,live,,T,W
2016,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,CN,ZA,,,2,live,,H,W
2016,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,ES,ZA,,1,1,live,,P,W
2016,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,OM,SD,,4,,live,,T,W
2016,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,OM,SD,,,4,live,,,W
2016,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,TH,ZA,,,2,live,,T,W
2016,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,AT,CH,,1,1,live,,N,W
2016,II,Lynx lynx,Mammalia,Carnivora,Felidae,Lynx,DE,CH,,,11,live,,N,W
2016,II,Puma concolor,Mammalia,Carnivora,Felidae,Puma,VN,ZA,,1,,live,,T,
2016,II,Galago demidoff,Mammalia,Primates,Galagidae,Galago,CZ,BJ,,,10,live,,T,W
2016,II,Galago senegalensis,Mammalia,Primates,Galagidae,Galago,CZ,BJ,,,10,live,,T,W
2016,II,Galago senegalensis,Mammalia,Primates,Galagidae,Galago,MY,TG,,,30,live,,T,W
2016,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,AE,ZA,,,4,live,,H,W
2016,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,NA,ZA,,,15,live,,H,W
2016,II,Hippopotamus amphibius,Mammalia,Artiodactyla,Hippopotamidae,Hippopotamus,VN,ZA,,,2,live,,Z,W
2016,II,Perodicticus potto,Mammalia,Primates,Lorisidae,Perodicticus,CZ,BJ,,,2,live,,T,W
2016,II,Perodicticus potto,Mammalia,Primates,Lorisidae,Perodicticus,US,TG,,,10,live,,T,W
2016,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,DE,TW,,2,,live,,B,W
2016,II,Manis tetradactyla,Mammalia,Pholidota,Manidae,Manis,CZ,BJ,,,1,live,,T,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,GB,BJ,,,11,live,,T,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,JP,TG,,,5,live,,T,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,TG,,,51,live,,T,W
2016,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,US,TG,,46,,live,,Z,W
2016,II,Delphinapterus leucas,Mammalia,Cetacea,Monodontidae,Delphinapterus,CN,RU,,6,,live,,B,W
2016,II,Delphinapterus leucas,Mammalia,Cetacea,Monodontidae,Delphinapterus,CN,RU,,14,,live,,T,W
2016,II,Delphinapterus leucas,Mammalia,Cetacea,Monodontidae,Delphinapterus,CN,RU,,20,,live,,Z,W
2016,II,Delphinapterus leucas,Mammalia,Cetacea,Monodontidae,Delphinapterus,JP,RU,,7,,live,,T,W
2016,II,Delphinapterus leucas,Mammalia,Cetacea,Monodontidae,Delphinapterus,KZ,KG,RU,,1,live,,Q,
2016,II,Enhydra lutris,Mammalia,Carnivora,Mustelidae,Enhydra,CA,US,,,3,live,,Z,W
2016,II,Enhydra lutris,Mammalia,Carnivora,Mustelidae,Enhydra,FR,US,,5,5,live,,Z,W
2016,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,CA,US,,,6,live,,Z,W
2016,II,Lontra canadensis,Mammalia,Carnivora,Mustelidae,Lontra,PH,US,,,3,live,,T,W
2016,II,Myrmecophaga tridactyla,Mammalia,Pilosa,Myrmecophagidae,Myrmecophaga,CN,SR,,2,2,live,,Z,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,AE,UY,,2,2,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,CN,SG,UY,3,3,live,,Z,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,CN,UY,,54,90,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,CN,UY,,78,,live,,Z,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,HU,RU,UY,3,,live,,Q,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,JP,UY,,4,6,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,MD,UA,UY,,2,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,MD,UA,XX,2,,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,MM,UY,,,5,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,PH,UY,,,7,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,RO,UA,UY,,2,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,UA,UY,,4,4,live,,T,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,UY,TH,UY,,5,live,,Z,W
2016,II,Arctocephalus australis,Mammalia,Carnivora,Otariidae,Arctocephalus,VN,UY,,6,6,live,,T,W
2016,II,Phalanger orientalis,Mammalia,Diprotodontia,Phalangeridae,Phalanger,US,SB,,8,20,live,,T,W
2016,II,Pteropus rayneri,Mammalia,Chiroptera,Pteropodidae,Pteropus,US,ID,,4,,live,,T,W
2016,II,Pteropus vampyrus,Mammalia,Chiroptera,Pteropodidae,Pteropus,CA,ID,,,20,live,,T,W
2016,II,Pteropus vampyrus,Mammalia,Chiroptera,Pteropodidae,Pteropus,CN,ID,,,101,live,,T,W
2016,II,Pteropus vampyrus,Mammalia,Chiroptera,Pteropodidae,Pteropus,US,ID,,,48,live,,T,W
2016,II,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,2,,live,,Z,W
2016,II,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,NA,ZA,,17,,live,,N,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,,4,live,,B,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CN,ZA,,6,46,live,,Z,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,NA,ZA,,,1,live,,B,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,NA,ZA,,,19,live,,N,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,TH,ZA,,8,8,live,,Z,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,US,ZA,,,1,live,,N,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,VN,ZA,,2,2,live,,Z,W
2016,II,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,ZA,SZ,,1,,live,,N,W
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,DE,AL,,,8,live,,L,
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,GR,GE,,3,3,live,,E,U
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,IT,AL,,,4,live,,L,
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,KV,AL,,,3,live,,L,
2016,II,Ursus arctos,Mammalia,Carnivora,Ursidae,Ursus,KZ,RU,,6,,live,,Q,W
2016,III,Gazella dorcas,Mammalia,Artiodactyla,Bovidae,Gazella,BJ,NE,,,2,live,,P,W
2016,III,Gazella dorcas,Mammalia,Artiodactyla,Bovidae,Gazella,CI,NE,,,6,live,,P,W
2016,III,Gazella dorcas,Mammalia,Artiodactyla,Bovidae,Gazella,ML,NE,,,6,live,,T,W
2016,III,Gazella dorcas,Mammalia,Artiodactyla,Bovidae,Gazella,SA,SD,,,6,live,,,W
2016,III,Gazella dorcas,Mammalia,Artiodactyla,Bovidae,Gazella,TG,NE,,,10,live,,P,W
2016,III,Cuniculus paca,Mammalia,Rodentia,Cuniculidae,Cuniculus,NP,GY,,,7,live,,T,W
2016,III,Cuniculus paca,Mammalia,Rodentia,Cuniculidae,Cuniculus,OM,SR,,12,,live,,T,W
2016,III,Cuniculus paca,Mammalia,Rodentia,Cuniculidae,Cuniculus,SA,GY,,,1,live,,T,W
2016,III,Cuniculus paca,Mammalia,Rodentia,Cuniculidae,Cuniculus,TH,GY,,6,12,live,,T,W
2016,III,Cuniculus paca,Mammalia,Rodentia,Cuniculidae,Cuniculus,TR,GY,,,2,live,,T,W
2016,III,Cuniculus paca,Mammalia,Rodentia,Cuniculidae,Cuniculus,TR,GY,,9,,live,,Z,W
2016,III,Cuniculus paca,Mammalia,Rodentia,Cuniculidae,Cuniculus,US,GY,,26,25,live,,T,W
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,FR,DE,,1,,live,,,
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,NL,GY,,,3,live,,T,W
2016,III,Eira barbara,Mammalia,Carnivora,Mustelidae,Eira,US,GY,,8,8,live,,T,W
2016,III,Galictis vittata,Mammalia,Carnivora,Mustelidae,Galictis,NL,GY,,,2,live,,T,W
2016,III,Galictis vittata,Mammalia,Carnivora,Mustelidae,Galictis,NP,GY,,,1,live,,T,W
2016,III,Galictis vittata,Mammalia,Carnivora,Mustelidae,Galictis,US,GY,,5,5,live,,T,W
2016,III,Nasua nasua,Mammalia,Carnivora,Procyonidae,Nasua,CN,GY,,,14,live,,T,W
2016,III,Nasua nasua,Mammalia,Carnivora,Procyonidae,Nasua,JP,GY,,10,10,live,,T,W
2016,III,Nasua nasua,Mammalia,Carnivora,Procyonidae,Nasua,TJ,UZ,,,1,live,,Q,U
2016,III,Nasua nasua,Mammalia,Carnivora,Procyonidae,Nasua,TR,GY,,,2,live,,T,W
2016,III,Nasua nasua,Mammalia,Carnivora,Procyonidae,Nasua,US,GY,,,16,live,,T,W
2016,III,Nasua nasua,Mammalia,Carnivora,Procyonidae,Nasua,UZ,KG,,1,,live,,Q,U
2016,III,Nasua nasua solitaria,Mammalia,Carnivora,Procyonidae,Nasua,TR,GY,,10,,live,,Z,W
2016,III,Potos flavus,Mammalia,Carnivora,Procyonidae,Potos,AT,GY,,2,2,live,,T,W
2016,III,Potos flavus,Mammalia,Carnivora,Procyonidae,Potos,NL,GY,,,8,live,,T,W
2016,III,Potos flavus,Mammalia,Carnivora,Procyonidae,Potos,NP,GY,,,12,live,,T,W
2016,III,Potos flavus,Mammalia,Carnivora,Procyonidae,Potos,RU,GY,,,2,live,,T,W
2016,III,Potos flavus,Mammalia,Carnivora,Procyonidae,Potos,SA,GY,,,10,live,,T,W
2016,III,Potos flavus,Mammalia,Carnivora,Procyonidae,Potos,TH,GY,,2,10,live,,T,W
2016,III,Potos flavus,Mammalia,Carnivora,Procyonidae,Potos,US,GY,,81,81,live,,T,W
2016,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,NL,TG,,,34,live,,T,W
2016,III,Civettictis civetta,Mammalia,Carnivora,Viverridae,Civettictis,NL,TG,,1,,live,,,
2016,III,Paradoxurus hermaphroditus,Mammalia,Carnivora,Viverridae,Paradoxurus,ID,QA,ID,,1,live,,S,W
2016,III,Paradoxurus hermaphroditus,Mammalia,Carnivora,Viverridae,Paradoxurus,QA,ID,,,1,live,,Q,W
2016,III,Paradoxurus hermaphroditus,Mammalia,Carnivora,Viverridae,Paradoxurus,QA,ID,,1,,live,,,W
2017,I,Oryx leucoryx,Mammalia,Artiodactyla,Bovidae,Oryx,JO,SA,,30,,live,,N,
2017,I,Pygathrix nemaeus,Mammalia,Primates,Cercopithecidae,Pygathrix,CN,LA,,6,,live,,Z,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,CH,HU,ZA,1,1,live,,Z,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,HN,NI,,1,,live,,,
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MC,DE,ZW,,2,live,,Q,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MZ,XX,,60,,live,,N,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MZ,ZA,,54,,live,,N,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,MZ,ZW,,70,,live,,N,W
2017,I,Loxodonta africana,Mammalia,Proboscidea,Elephantidae,Loxodonta,US,CA,ZW,2,,live,l,Z,W
2017,I,Acinonyx jubatus,Mammalia,Carnivora,Felidae,Acinonyx,MW,ZA,,14,8,live,,N,W
2017,I,Panthera spp.,Mammalia,Carnivora,Felidae,Panthera,JO,TR,,2,,live,,S,
2017,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,AR,PY,,1,,live,,B,W
2017,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,AR,PY,,,1,live,,,W
2017,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,US,PA,,1,,live,,Z,W
2017,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,MZ,ZA,,6,,live,,N,W
2017,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,HN,NI,,6,,live,,,
2017,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,NL,JO,XX,,2,live,,E,
2017,I,Panthera tigris,Mammalia,Carnivora,Felidae,Panthera,VN,SA,XX,4,,live,,Z,W
2017,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,GB,KE,CD,,1,live,,Z,W
2017,I,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,VN,MY,XX,1,,live,,Z,W
2017,I,Lemur catta,Mammalia,Primates,Lemuridae,Lemur,UA,FR,,3,,live,,Z,U
2017,I,Nycticebus coucang,Mammalia,Primates,Lorisidae,Nycticebus,AU,SG,XX,,2,live,,Z,U
2017,I,Phocoena sinus,Mammalia,Cetacea,Phocoenidae,Phocoena,XX,MX,,,1,live,,S,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,AE,ZA,,5,,live,,Z,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,BW,ZA,,52,,live,,N,W
2017,I,Ceratotherium simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,NA,ZA,,33,,live,,N,W
2017,I,Ceratotherium simum simum,Mammalia,Perissodactyla,Rhinocerotidae,Ceratotherium,CD,NA,,15,,live,,E,W
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,RW,ZA,,,20,live,,N,W
2017,I,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,ZM,ZW,,6,,live,,N,W
2017,I,Trichechus senegalensis,Mammalia,Sirenia,Trichechidae,Trichechus,TH,CG,,7,,live,,T,W
2017,I,Tremarctos ornatus,Mammalia,Carnivora,Ursidae,Tremarctos,US,EC,,1,,live,,Z,W
2017,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,JO,TR,XX,,2,live,,S,U
2017,I,Ursus thibetanus,Mammalia,Carnivora,Ursidae,Ursus,JO,TR,,2,,live,,S,
2017,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CD,NA,,42,,live,,E,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AO,NA,,,12,live,,B,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CD,NA,,22,,live,,E,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CD,NA,,,10,live,,T,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,33,,live,,N,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,10,,live,,P,W
2017,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NA,ZA,,41,,live,,T,W
2017,II,Canis hybrid,Mammalia,Carnivora,Canidae,Canis,US,CO,XX,,1,live,,Z,U
2017,II,Canis hybrid,Mammalia,Carnivora,Canidae,Canis,US,CO,,1,,live,,Z,U
2017,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IL,CH,,1,,live,,,
2017,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,IL,HR,,1,,live,,,
2017,II,Canis lupus,Mammalia,Carnivora,Canidae,Canis,MX,US,,1,,live,,N,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,CN,SD,,60,,live,,B,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,CN,SD,,66,,live,,T,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,CN,SD,,,30,live,,,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,MG,SD,,,10,live,,,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,MY,SD,,30,,live,,T,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,MY,SD,,,30,live,,,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,TH,SD,,70,,live,,T,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,TH,SD,,,70,live,,,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,US,SD,,40,,live,,T,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,US,SD,,,107,live,,,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,VN,SD,,2,,live,,T,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,ZA,SD,,60,,live,,T,W
2017,II,Vulpes zerda,Mammalia,Carnivora,Canidae,Vulpes,ZA,SD,,,30,live,,,W
2017,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,BD,SR,,,3,live,,B,W
2017,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CN,GY,,30,,live,,B,W
2017,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CN,GY,,242,165,live,,T,W
2017,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CN,GY,,10,,live,,Z,W
2017,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,CN,SR,,45,15,live,,B,W
2017,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,RU,SR,,,20,live,,Z,W
2017,II,Cebus apella,Mammalia,Primates,Cebidae,Cebus,UA,SR,,,16,live,,Z,W
2017,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,CN,GY,,53,,live,,T,W
2017,II,Cebus olivaceus,Mammalia,Primates,Cebidae,Cebus,CN,GY,,10,,live,,Z,W
2017,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,BD,SR,,,10,live,,B,W
2017,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,CN,GY,,20,,live,,T,W
2017,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,GE,RU,SR,2,,live,,P,W
2017,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,OM,SR,,,17,live,,B,W
2017,II,Saguinus midas,Mammalia,Primates,Cebidae,Saguinus,RU,SR,,,0,live,,Z,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,BD,GY,,,100,live,,T,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,BD,SR,,,30,live,,B,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CN,GY,,100,,live,,B,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CN,GY,,507,417,live,,T,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CN,GY,,100,,live,,Z,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,CN,SR,,150,50,live,,B,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,OM,SR,,,20,live,,B,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,PK,GY,,,30,live,,T,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,RU,SR,,,90,live,,Z,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,TH,GY,,28,28,live,,T,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,UA,SR,,,30,live,,Z,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,US,GY,,,50,live,,T,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,US,GY,,50,,live,,Z,W
2017,II,Saimiri sciureus,Mammalia,Primates,Cebidae,Saimiri,VN,GY,,20,,live,,T,W
2017,II,Cercopithecus spp.,Mammalia,Primates,Cercopithecidae,Cercopithecus,PK,GH,,,50,live,,T,W
2017,II,Cercopithecus albogularis,Mammalia,Primates,Cercopithecidae,Cercopithecus,IL,DE,,1,,live,,,
2017,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,IL,ES,,1,,live,,,
2017,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,IL,GB,,3,,live,,,
2017,II,Cercopithecus neglectus,Mammalia,Primates,Cercopithecidae,Cercopithecus,VN,ID,XX,2,2,live,,Z,W
2017,II,Cercopithecus nictitans,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,TG,,24,,live,,T,W
2017,II,Cercopithecus petaurista,Mammalia,Primates,Cercopithecidae,Cercopithecus,CN,TG,,24,,live,,T,W
2017,II,Cercopithecus petaurista,Mammalia,Primates,Cercopithecidae,Cercopithecus,PK,GH,,,10,live,,T,W
2017,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,SD,,200,,live,,B,W
2017,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,CN,SD,,40,,live,,T,W
2017,II,Chlorocebus aethiops,Mammalia,Primates,Cercopithecidae,Chlorocebus,PK,GH,XX,,50,live,,T,W
2017,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,AM,SD,XX,,40,live,,,W
2017,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,BH,SD,XX,,10,live,,,W
2017,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,GE,AM,SD,1,,live,,P,W
2017,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,SY,SD,XX,,15,live,,,W
2017,II,Chlorocebus pygerythrus,Mammalia,Primates,Cercopithecidae,Chlorocebus,UA,SD,XX,,306,live,,,W
2017,II,Chlorocebus sabaeus,Mammalia,Primates,Cercopithecidae,Chlorocebus,US,KN,,40,40,live,,T,W
2017,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,ET,,80,,live,,B,W
2017,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,ET,,30,150,live,,T,W
2017,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,SD,,20,,live,,B,W
2017,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,CN,SD,,20,,live,,T,W
2017,II,Colobus guereza,Mammalia,Primates,Cercopithecidae,Colobus,SY,SD,SS,,20,live,,,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,BH,SD,,,10,live,,,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,CN,SD,,120,,live,,B,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,CN,SD,,80,,live,,T,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,CN,SD,,,155,live,,,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,CN,TG,,30,,live,,T,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,PK,GH,,,50,live,,T,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,SY,SD,,,35,live,,,W
2017,II,Erythrocebus patas,Mammalia,Primates,Cercopithecidae,Erythrocebus,UA,SD,,,10,live,,,W
2017,II,Lophocebus aterrimus,Mammalia,Primates,Cercopithecidae,Lophocebus,BE,ID,XX,,2,live,,Z,W
2017,II,Macaca fuscata,Mammalia,Primates,Cercopithecidae,Macaca,CN,JP,,,30,live,,T,W
2017,II,Macaca nemestrina,Mammalia,Primates,Cercopithecidae,Macaca,MD,UA,MD,,1,live,,Q,U
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CN,SD,,80,,live,,B,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CN,SD,,20,,live,,T,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,CN,SD,,,76,live,,,W
2017,II,Papio anubis,Mammalia,Primates,Cercopithecidae,Papio,SY,SD,,,20,live,,,W
2017,II,Lagenorhynchus obliquidens,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,CN,JP,,6,,live,,T,W
2017,II,Lagenorhynchus obliquidens,Mammalia,Cetacea,Delphinidae,Lagenorhynchus,CN,JP,,4,17,live,,Z,W
2017,II,Orcinus orca,Mammalia,Cetacea,Delphinidae,Orcinus,CN,RU,,2,,live,,E,W
2017,II,Stenella attenuata,Mammalia,Cetacea,Delphinidae,Stenella,CN,JP,,,16,live,,Z,W
2017,II,Tursiops aduncus,Mammalia,Cetacea,Delphinidae,Tursiops,CN,SB,,18,,live,,T,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,CN,JP,,6,12,live,,T,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,CN,JP,,128,102,live,,Z,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,DO,VG,,5,,live,,T,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,JM,CU,,12,,live,,T,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,JM,VG,,2,,live,,T,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,KR,JP,,,1,live,,Z,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,KZ,RU,JP,4,,live,,Q,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,KZ,RU,,2,,live,,Q,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,MX,US,,4,3,live,,S,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,RU,PK,,,2,live,,Z,W
2017,II,Tursiops truncatus,Mammalia,Cetacea,Delphinidae,Tursiops,TH,JP,,,15,live,,T,W
